theta_deg,phi_deg,s01662,s01246,s01572,s00750,s00301
156.000000,-178.500000,-52.265625,-46.589844,-46.789062,-38.369141,-35.988281
157.000000,-178.500000,-45.203125,-41.214844,-53.226562,-41.806641,-47.050781
158.000000,-178.500000,-42.921875,-38.371094,-48.039062,-43.900391,-38.019531
159.000000,-178.500000,-41.921875,-36.996094,-46.039062,-37.400391,-33.019531
160.000000,-178.500000,-40.921875,-36.214844,-45.351562,-33.337891,-31.175781
161.000000,-178.500000,-41.359375,-36.933594,-44.351562,-31.587891,-30.019531
162.000000,-178.500000,-41.734375,-37.714844,-45.601562,-30.056641,-28.925781
163.000000,-178.500000,-44.328125,-40.621094,-46.226562,-28.806641,-28.144531
164.000000,-178.500000,-47.328125,-45.214844,-49.226562,-28.806641,-28.269531
165.000000,-178.500000,-42.546875,-38.621094,-49.664062,-29.025391,-28.675781
166.000000,-178.500000,-41.109375,-35.214844,-46.351562,-29.494141,-29.519531
167.000000,-178.500000,-40.203125,-33.308594,-45.601562,-30.431641,-30.644531
168.000000,-178.500000,-39.671875,-32.027344,-46.101562,-31.712891,-32.144531
169.000000,-178.500000,-39.359375,-32.089844,-46.789062,-33.994141,-34.769531
170.000000,-178.500000,-39.703125,-32.175781,-48.164062,-36.775391,-37.019531
171.000000,-178.500000,-49.453125,-32.906250,-49.789062,-40.712891,-39.925781
172.000000,-178.500000,-44.296875,-33.933594,-55.039062,-47.587891,-51.363281
173.000000,-178.500000,-41.406250,-35.425781,-51.226562,-48.712891,-43.894531
174.000000,-178.500000,-40.585938,-37.621094,-52.539062,-45.806641,-43.503906
175.000000,-178.500000,-39.187500,-40.027344,-53.289062,-45.595703,-44.753906
176.000000,-178.500000,-38.578125,-43.746094,-55.601562,-46.673828,-46.796875
177.000000,-178.500000,-38.296875,-47.699219,-56.539062,-47.783203,-48.713379
178.000000,-178.500000,-38.078125,-53.589844,-58.164062,-48.494141,-50.082031
179.000000,-178.500000,-38.140625,-48.152344,-58.914062,-47.712891,-53.238281
180.000000,-178.500000,-37.828125,-44.449219,-66.976562,-53.712891,-51.425781
0.000000,-177.500000,-18.707031,-31.910156,-53.226562,-42.900391,-41.105469
1.000000,-177.500000,-17.855469,-37.207031,-56.726562,-41.619141,-46.238281
2.000000,-177.500000,-17.742188,-40.808594,-54.664062,-35.896484,-38.812500
3.000000,-177.500000,-18.289062,-30.648438,-51.617188,-32.300781,-33.742188
4.000000,-177.500000,-19.214844,-24.753906,-49.523438,-30.740234,-31.226562
5.000000,-177.500000,-21.117188,-21.207031,-49.234375,-30.677734,-30.488281
6.000000,-177.500000,-23.933594,-18.894531,-50.085938,-32.869141,-31.775391
7.000000,-177.500000,-28.220703,-17.394531,-51.726562,-38.509766,-35.011719
8.000000,-177.500000,-34.203125,-16.222656,-56.101562,-38.634766,-48.050781
9.000000,-177.500000,-46.765625,-15.957031,-51.789062,-29.275391,-33.882812
10.000000,-177.500000,-36.863281,-16.128906,-47.554688,-24.251953,-26.542969
11.000000,-177.500000,-32.957031,-16.949219,-45.695312,-21.337891,-22.878906
12.000000,-177.500000,-31.935547,-18.339844,-45.476562,-19.345703,-20.324219
13.000000,-177.500000,-32.578125,-20.699219,-45.898438,-18.259766,-18.769531
14.000000,-177.500000,-35.175781,-24.394531,-47.945312,-17.736328,-17.824219
15.000000,-177.500000,-38.781250,-29.042969,-52.414062,-17.791016,-17.613281
16.000000,-177.500000,-45.265625,-39.839844,-51.476562,-18.345703,-17.718750
17.000000,-177.500000,-43.203125,-35.449219,-46.632812,-19.478516,-18.437500
18.000000,-177.500000,-39.093750,-30.511719,-44.179688,-21.041016,-19.539062
19.000000,-177.500000,-37.109375,-28.847656,-43.429688,-23.509766,-21.554688
20.000000,-177.500000,-36.726562,-28.855469,-43.804688,-26.783203,-24.234375
21.000000,-177.500000,-37.718750,-30.300781,-44.914062,-31.509766,-28.164062
22.000000,-177.500000,-39.500000,-32.839844,-47.101562,-41.087891,-33.707031
23.000000,-177.500000,-42.234375,-35.464844,-54.414062,-40.416016,-47.738281
24.000000,-177.500000,-52.640625,-44.246094,-48.695312,-34.962891,-36.136719
25.000000,-177.500000,-44.843750,-37.230469,-44.757812,-32.783203,-31.800781
26.000000,-177.500000,-41.328125,-34.292969,-43.304688,-32.736328,-31.332031
27.000000,-177.500000,-40.429688,-33.285156,-43.257812,-33.923828,-31.777344
28.000000,-177.500000,-40.515625,-33.347656,-43.820312,-36.119141,-33.507812
29.000000,-177.500000,-41.468750,-34.496094,-44.945312,-39.353516,-36.089844
30.000000,-177.500000,-43.015625,-36.402344,-47.726562,-46.837891,-39.425781
31.000000,-177.500000,-45.828125,-38.496094,-55.164062,-46.337891,-50.675781
32.000000,-177.500000,-55.078125,-47.964844,-49.539062,-41.166016,-41.738281
33.000000,-177.500000,-48.578125,-41.402344,-45.445312,-39.025391,-38.019531
34.000000,-177.500000,-44.937500,-38.324219,-44.117188,-38.650391,-37.308594
35.000000,-177.500000,-43.765625,-37.503906,-43.851562,-39.173828,-37.207031
36.000000,-177.500000,-43.437500,-37.011719,-43.867188,-40.275391,-37.964844
37.000000,-177.500000,-43.359375,-37.324219,-44.367188,-41.509766,-39.433594
38.000000,-177.500000,-44.046875,-38.878906,-45.414062,-43.837891,-41.722656
39.000000,-177.500000,-45.203125,-39.917969,-47.695312,-52.900391,-44.894531
40.000000,-177.500000,-46.984375,-41.714844,-54.289062,-48.306641,-53.175781
41.000000,-177.500000,-62.203125,-50.714844,-48.289062,-44.119141,-44.957031
42.000000,-177.500000,-48.265625,-44.746094,-45.476562,-42.400391,-42.378906
43.000000,-177.500000,-45.828125,-40.667969,-44.273438,-42.275391,-41.589844
44.000000,-177.500000,-44.359375,-39.292969,-43.757812,-42.572266,-41.191406
45.000000,-177.500000,-43.984375,-38.574219,-43.367188,-42.962891,-41.250000
46.000000,-177.500000,-44.390625,-38.621094,-43.835938,-43.900391,-41.800781
47.000000,-177.500000,-44.953125,-39.230469,-44.570312,-45.212891,-42.457031
48.000000,-177.500000,-45.984375,-40.355469,-45.820312,-47.212891,-43.113281
49.000000,-177.500000,-47.859375,-41.464844,-48.664062,-54.275391,-45.957031
50.000000,-177.500000,-50.359375,-43.308594,-56.664062,-51.119141,-60.925781
51.000000,-177.500000,-55.828125,-50.339844,-51.070312,-47.962891,-47.925781
52.000000,-177.500000,-56.078125,-49.496094,-47.789062,-46.431641,-44.644531
53.000000,-177.500000,-52.171875,-45.558594,-46.507812,-45.587891,-44.066406
54.000000,-177.500000,-50.671875,-44.261719,-46.109375,-45.025391,-44.253906
55.000000,-177.500000,-49.953125,-43.199219,-45.585938,-44.837891,-44.253906
56.000000,-177.500000,-49.328125,-42.566406,-45.406250,-44.900391,-44.160156
57.000000,-177.500000,-48.828125,-42.238281,-45.359375,-45.431641,-44.097656
58.000000,-177.500000,-48.828125,-42.558594,-45.914062,-46.837891,-44.488281
59.000000,-177.500000,-49.203125,-43.019531,-46.617188,-48.494141,-44.800781
60.000000,-177.500000,-50.078125,-43.707031,-47.601562,-50.587891,-45.550781
61.000000,-177.500000,-51.171875,-44.277344,-49.070312,-53.212891,-47.269531
62.000000,-177.500000,-53.015625,-45.496094,-51.695312,-58.712891,-49.925781
63.000000,-177.500000,-54.703125,-46.777344,-57.914062,-53.837891,-67.113281
64.000000,-177.500000,-57.203125,-49.621094,-54.351562,-52.119141,-51.644531
65.000000,-177.500000,-70.453125,-58.839844,-51.226562,-51.462891,-48.800781
66.000000,-177.500000,-59.765625,-51.527344,-49.539062,-50.962891,-47.332031
67.000000,-177.500000,-57.828125,-48.308594,-49.117188,-50.494141,-47.082031
68.000000,-177.500000,-56.953125,-46.339844,-48.414062,-50.306641,-47.019531
69.000000,-177.500000,-56.265625,-45.652344,-47.812500,-50.306641,-46.863281
70.000000,-177.500000,-55.609375,-45.480469,-47.539062,-50.931641,-47.097656
71.000000,-177.500000,-55.140625,-45.277344,-47.210938,-51.244141,-47.128906
72.000000,-177.500000,-55.140625,-45.121094,-47.109375,-51.869141,-47.441406
73.000000,-177.500000,-54.953125,-45.011719,-47.031250,-52.212891,-47.628906
74.000000,-177.500000,-55.203125,-45.253906,-47.296875,-52.837891,-48.113281
75.000000,-177.500000,-55.296875,-45.503906,-47.531250,-53.431641,-48.457031
76.000000,-177.500000,-55.546875,-45.707031,-47.843750,-53.994141,-48.957031
77.000000,-177.500000,-55.515625,-45.933594,-48.070312,-54.556641,-49.207031
78.000000,-177.500000,-55.703125,-46.308594,-48.476562,-55.337891,-49.644531
79.000000,-177.500000,-55.890625,-46.574219,-48.867188,-56.212891,-50.082031
80.000000,-177.500000,-56.015625,-46.863281,-49.226562,-56.962891,-50.457031
81.000000,-177.500000,-56.078125,-47.042969,-49.570312,-57.650391,-50.832031
82.000000,-177.500000,-56.578125,-47.417969,-50.164062,-58.650391,-51.332031
83.000000,-177.500000,-56.796875,-47.699219,-50.679688,-59.462891,-51.738281
84.000000,-177.500000,-57.015625,-47.886719,-51.039062,-60.275391,-52.175781
85.000000,-177.500000,-57.171875,-48.058594,-51.351562,-60.837891,-52.488281
86.000000,-177.500000,-57.484375,-48.339844,-51.820312,-61.587891,-53.019531
87.000000,-177.500000,-57.828125,-48.542969,-52.226562,-62.212891,-53.488281
88.000000,-177.500000,-57.984375,-48.730469,-52.507812,-62.775391,-53.925781
89.000000,-177.500000,-58.171875,-48.871094,-52.695312,-63.150391,-54.144531
90.000000,-177.500000,-58.359375,-49.074219,-52.914062,-63.462891,-54.363281
91.000000,-177.500000,-58.453125,-49.183594,-53.007812,-63.650391,-54.519531
92.000000,-177.500000,-58.328125,-49.183594,-52.914062,-63.525391,-54.550781
93.000000,-177.500000,-58.265625,-49.199219,-52.757812,-63.275391,-54.363281
94.000000,-177.500000,-58.140625,-49.199219,-52.632812,-62.837891,-54.113281
95.000000,-177.500000,-58.109375,-49.199219,-52.476562,-62.400391,-54.019531
96.000000,-177.500000,-57.953125,-49.121094,-52.132812,-61.837891,-53.800781
97.000000,-177.500000,-57.703125,-48.996094,-51.789062,-61.087891,-53.488281
98.000000,-177.500000,-57.453125,-48.886719,-51.414062,-60.462891,-53.144531
99.000000,-177.500000,-57.265625,-48.808594,-51.101562,-59.775391,-52.925781
100.000000,-177.500000,-57.046875,-48.683594,-50.726562,-59.150391,-52.675781
101.000000,-177.500000,-56.765625,-48.511719,-50.367188,-58.462891,-52.394531
102.000000,-177.500000,-56.515625,-48.433594,-50.085938,-58.025391,-52.113281
103.000000,-177.500000,-56.671875,-48.433594,-49.992188,-57.650391,-52.019531
104.000000,-177.500000,-56.390625,-48.292969,-49.664062,-57.025391,-51.582031
105.000000,-177.500000,-56.203125,-48.167969,-49.507812,-56.525391,-51.207031
106.000000,-177.500000,-56.140625,-48.183594,-49.273438,-56.119141,-50.832031
107.000000,-177.500000,-56.421875,-48.308594,-49.320312,-55.962891,-50.785156
108.000000,-177.500000,-56.515625,-48.199219,-49.226562,-55.431641,-50.519531
109.000000,-177.500000,-56.609375,-48.152344,-49.273438,-54.994141,-50.425781
110.000000,-177.500000,-56.953125,-48.183594,-49.257812,-54.650391,-50.332031
111.000000,-177.500000,-57.640625,-48.496094,-49.445312,-54.400391,-50.332031
112.000000,-177.500000,-58.515625,-49.152344,-49.570312,-54.306641,-50.394531
113.000000,-177.500000,-58.890625,-50.527344,-50.132812,-54.275391,-50.488281
114.000000,-177.500000,-59.828125,-52.089844,-51.164062,-54.337891,-51.207031
115.000000,-177.500000,-72.953125,-62.089844,-52.289062,-55.087891,-52.488281
116.000000,-177.500000,-61.140625,-56.152344,-55.101562,-54.900391,-54.425781
117.000000,-177.500000,-58.015625,-52.339844,-59.851562,-55.900391,-70.550781
118.000000,-177.500000,-56.203125,-50.683594,-54.976562,-62.275391,-55.300781
119.000000,-177.500000,-55.453125,-50.496094,-52.757812,-58.525391,-51.894531
120.000000,-177.500000,-54.734375,-50.074219,-51.195312,-54.337891,-50.425781
121.000000,-177.500000,-53.765625,-49.605469,-50.351562,-51.962891,-49.488281
122.000000,-177.500000,-53.265625,-49.277344,-49.632812,-50.900391,-49.082031
123.000000,-177.500000,-53.140625,-49.273438,-49.195312,-50.119141,-48.988281
124.000000,-177.500000,-53.046875,-49.097656,-48.914062,-49.400391,-48.832031
125.000000,-177.500000,-53.296875,-48.855469,-48.851562,-48.869141,-48.707031
126.000000,-177.500000,-54.015625,-48.246094,-49.007812,-48.650391,-48.613281
127.000000,-177.500000,-55.515625,-49.121094,-49.851562,-48.869141,-49.082031
128.000000,-177.500000,-59.015625,-53.277344,-50.882812,-49.431641,-49.675781
129.000000,-177.500000,-60.765625,-56.714844,-52.976562,-50.087891,-51.269531
130.000000,-177.500000,-56.015625,-51.214844,-60.476562,-52.587891,-65.988281
131.000000,-177.500000,-53.640625,-48.871094,-53.726562,-58.462891,-52.613281
132.000000,-177.500000,-52.015625,-47.527344,-50.945312,-52.025391,-48.488281
133.000000,-177.500000,-50.921875,-46.964844,-49.695312,-48.962891,-46.988281
134.000000,-177.500000,-50.265625,-46.105469,-48.601562,-47.212891,-46.300781
135.000000,-177.500000,-50.140625,-45.527344,-48.164062,-46.056641,-45.957031
136.000000,-177.500000,-50.296875,-44.683594,-47.820312,-45.306641,-45.644531
137.000000,-177.500000,-50.484375,-44.152344,-47.882812,-44.744141,-45.738281
138.000000,-177.500000,-51.890625,-45.464844,-48.226562,-44.712891,-46.175781
139.000000,-177.500000,-67.328125,-53.777344,-49.414062,-45.369141,-47.488281
140.000000,-177.500000,-53.453125,-48.058594,-56.476562,-48.337891,-56.800781
141.000000,-177.500000,-50.890625,-44.339844,-51.226562,-54.587891,-49.863281
142.000000,-177.500000,-49.578125,-42.933594,-48.445312,-47.619141,-45.238281
143.000000,-177.500000,-49.140625,-42.339844,-47.382812,-45.025391,-43.394531
144.000000,-177.500000,-48.734375,-41.777344,-46.789062,-43.494141,-42.175781
145.000000,-177.500000,-48.953125,-42.121094,-46.789062,-42.744141,-42.019531
146.000000,-177.500000,-49.390625,-41.996094,-46.726562,-42.244141,-41.707031
147.000000,-177.500000,-51.328125,-43.214844,-47.226562,-42.275391,-41.863281
148.000000,-177.500000,-59.453125,-52.152344,-49.851562,-43.212891,-43.113281
149.000000,-177.500000,-50.640625,-43.714844,-55.851562,-47.212891,-52.113281
150.000000,-177.500000,-47.609375,-40.964844,-49.726562,-49.400391,-42.582031
151.000000,-177.500000,-46.140625,-39.839844,-47.289062,-43.150391,-39.269531
152.000000,-177.500000,-44.953125,-39.121094,-45.976562,-40.119141,-37.894531
153.000000,-177.500000,-44.859375,-39.464844,-45.382812,-38.775391,-37.300781
154.000000,-177.500000,-44.796875,-39.214844,-45.601562,-37.994141,-36.675781
155.000000,-177.500000,-45.703125,-39.996094,-46.789062,-38.400391,-36.394531
156.000000,-177.500000,-55.015625,-48.464844,-48.851562,-39.212891,-36.832031
157.000000,-177.500000,-47.390625,-41.683594,-55.101562,-43.900391,-47.738281
158.000000,-177.500000,-44.140625,-38.277344,-49.226562,-45.025391,-38.019531
159.000000,-177.500000,-42.515625,-36.839844,-46.664062,-37.931641,-32.332031
160.000000,-177.500000,-41.671875,-36.058594,-45.851562,-33.837891,-31.113281
161.000000,-177.500000,-42.421875,-36.746094,-45.539062,-31.994141,-29.800781
162.000000,-177.500000,-42.984375,-37.871094,-46.289062,-30.244141,-28.832031
163.000000,-177.500000,-47.015625,-41.996094,-48.289062,-29.525391,-28.363281
164.000000,-177.500000,-50.015625,-46.402344,-51.789062,-28.900391,-28.050781
165.000000,-177.500000,-44.296875,-38.902344,-52.101562,-29.244141,-28.800781
166.000000,-177.500000,-41.703125,-34.777344,-49.101562,-29.587891,-29.332031
167.000000,-177.500000,-40.703125,-32.808594,-47.664062,-30.681641,-30.613281
168.000000,-177.500000,-40.078125,-31.589844,-47.226562,-31.869141,-32.050781
169.000000,-177.500000,-40.234375,-31.636719,-48.101562,-33.994141,-34.613281
170.000000,-177.500000,-40.453125,-31.683594,-49.351562,-36.931641,-37.175781
171.000000,-177.500000,-51.640625,-32.501953,-52.539062,-41.462891,-41.425781
172.000000,-177.500000,-44.421875,-33.582031,-57.914062,-49.337891,-53.550781
173.000000,-177.500000,-41.156250,-35.105469,-54.226562,-50.369141,-44.425781
174.000000,-177.500000,-40.082031,-37.449219,-53.664062,-45.978516,-42.957031
175.000000,-177.500000,-39.250000,-40.042969,-54.789062,-45.720703,-44.621094
176.000000,-177.500000,-38.515625,-43.621094,-56.601562,-46.572266,-46.349609
177.000000,-177.500000,-38.171875,-46.746094,-57.976562,-47.806641,-47.824219
178.000000,-177.500000,-37.984375,-54.839844,-60.789062,-48.861328,-50.207031
179.000000,-177.500000,-38.109375,-49.027344,-61.726562,-50.056641,-53.675781
180.000000,-177.500000,-37.546875,-45.042969,-65.601562,-54.900391,-51.582031
0.000000,-176.500000,-18.726562,-31.910156,-52.101562,-43.462891,-41.167969
1.000000,-176.500000,-17.929688,-37.503906,-57.226562,-42.134766,-46.769531
2.000000,-176.500000,-17.695312,-41.277344,-54.132812,-35.958984,-38.890625
3.000000,-176.500000,-18.214844,-30.605469,-49.945312,-32.166016,-33.554688
4.000000,-176.500000,-19.210938,-24.597656,-47.921875,-30.732422,-31.117188
5.000000,-176.500000,-21.164062,-20.996094,-47.609375,-30.904297,-30.476562
6.000000,-176.500000,-24.113281,-18.714844,-48.066406,-33.099609,-31.664062
7.000000,-176.500000,-28.234375,-17.003906,-50.648438,-39.119141,-34.871094
8.000000,-176.500000,-34.507812,-16.050781,-57.039062,-39.306641,-48.738281
9.000000,-176.500000,-47.953125,-15.597656,-50.648438,-29.892578,-34.078125
10.000000,-176.500000,-37.494141,-15.832031,-45.867188,-24.892578,-26.644531
11.000000,-176.500000,-33.421875,-16.566406,-44.257812,-21.853516,-22.878906
12.000000,-176.500000,-32.347656,-18.113281,-43.820312,-20.001953,-20.441406
13.000000,-176.500000,-33.115234,-20.378906,-44.515625,-18.822266,-18.863281
14.000000,-176.500000,-35.687500,-23.972656,-46.710938,-18.447266,-17.988281
15.000000,-176.500000,-39.320312,-28.792969,-52.226562,-18.400391,-17.679688
16.000000,-176.500000,-46.609375,-40.246094,-51.164062,-19.158203,-17.894531
17.000000,-176.500000,-44.562500,-35.777344,-45.289062,-20.205078,-18.566406
18.000000,-176.500000,-39.921875,-30.378906,-42.820312,-21.970703,-19.714844
19.000000,-176.500000,-37.914062,-28.683594,-42.046875,-24.376953,-21.585938
20.000000,-176.500000,-37.710938,-28.769531,-42.304688,-27.908203,-24.480469
21.000000,-176.500000,-38.835938,-30.152344,-43.445312,-32.587891,-28.324219
22.000000,-176.500000,-40.546875,-32.832031,-45.914062,-42.181641,-33.691406
23.000000,-176.500000,-43.671875,-35.621094,-54.539062,-41.916016,-61.300781
24.000000,-176.500000,-57.140625,-45.277344,-47.945312,-36.369141,-36.457031
25.000000,-176.500000,-46.406250,-37.324219,-43.492188,-34.337891,-32.253906
26.000000,-176.500000,-42.484375,-34.324219,-41.960938,-34.486328,-31.746094
27.000000,-176.500000,-41.531250,-33.207031,-41.703125,-35.626953,-32.246094
