global_idx,file_idx,config_idx,dphase_x_deg,dphase_y_deg,rmse_db,mae_db,max_abs_err_db,pearson_r,peak_dir_err_deg
4441,89,41,-15.57525,-42.921183,0.23856306076049805,0.14149746298789978,7.036777496337891,0.9997947562534163,0.24228335916996002
4461,90,11,-154.532662,-102.43803,0.25330984592437744,0.19378075003623962,2.7681884765625,0.9995705444712251,3.9999775886535645
4487,90,37,68.157612,-149.793181,0.22153812646865845,0.16072027385234833,3.4524803161621094,0.9997197408836785,2.521501302719116
4489,90,39,-33.896916,-172.269135,0.202264204621315,0.15455470979213715,3.59722900390625,0.9997534700488475,3.108412742614746
4498,90,48,34.070778,102.475794,0.21824386715888977,0.13920380175113678,2.875263214111328,0.9997223166957567,0.5297107696533203
4532,91,32,-69.054728,120.915689,0.19826962053775787,0.13634416460990906,4.514301300048828,0.9997202266390501,1.3891712427139282
4547,91,47,88.893112,-13.035807,0.2183404117822647,0.14511476457118988,3.6198997497558594,0.999751618070434,0.46980583667755127
4549,91,49,-140.076366,-40.311102,0.2666204571723938,0.17447948455810547,9.180511474609375,0.9995862700280835,1.2354307174682617
4553,92,3,-23.058852,-164.975557,0.22333739697933197,0.16757555305957794,4.979560852050781,0.9997170588633586,1.000146508216858
4560,92,10,-114.873521,107.941922,0.17229962348937988,0.13131183385849,1.9011344909667969,0.9997650447383,2.153404951095581
4563,92,13,95.718256,-38.953058,0.2982631027698517,0.1880219429731369,5.109325408935547,0.9995854354349872,0.5446454286575317
4574,92,24,127.945408,91.804957,0.2702774703502655,0.16222995519638062,8.916919708251953,0.9994626984685628,2.1455745697021484
4578,92,28,3.159495,80.023493,0.1920498013496399,0.12836013734340668,4.821979522705078,0.9998239945788531,1.2201299667358398
4582,92,32,156.688778,47.599321,0.2272089570760727,0.16294978559017181,2.3967132568359375,0.9997092872825976,0.7661724090576172
4590,92,40,41.016895,18.126681,0.20966440439224243,0.14270463585853577,4.665554046630859,0.999842210646213,0.22468434274196625
4597,92,47,-70.112462,-2.535765,0.21898294985294342,0.14780224859714508,9.577545166015625,0.99980091006601,1.075200080871582
4601,93,1,-43.291961,-142.38687,0.20295393466949463,0.14119963347911835,6.339282989501953,0.9997422766461284,0.6943615674972534
4611,93,11,149.455051,-32.802858,0.21981394290924072,0.15206903219223022,4.907726287841797,0.9997342670967291,1.000146508216858
4619,93,19,88.030285,-82.641896,0.25331026315689087,0.16510048508644104,5.303829193115234,0.9996382317135551,2.0884411334991455
4624,93,24,-105.646366,108.010625,0.16078217327594757,0.11790446192026138,2.8494491577148438,0.9998022962472858,1.999977707862854
4630,93,30,171.047968,14.154758,0.23428690433502197,0.16711050271987915,5.207176208496094,0.9996984142816913,2.1455745697021484
4644,93,44,-82.881614,107.370143,0.20646914839744568,0.14179548621177673,7.8635711669921875,0.999702935160925,1.2140202522277832
4662,94,12,26.950708,1.9137,0.22827254235744476,0.14989544451236725,7.580532073974609,0.9998296306390952,1.6671831607818604
4664,94,14,-146.037666,37.381811,0.20520152151584625,0.14060887694358826,5.102149963378906,0.9997591116183409,0.7433580756187439
4675,94,25,97.251459,-12.334797,0.2448110282421112,0.15805375576019287,5.741905212402344,0.9996644375662461,0.0
4683,94,33,58.04548,-50.243132,0.2779057025909424,0.16265849769115448,15.6400146484375,0.9996726703212809,0.9999507665634155
4689,94,39,-118.113085,-129.56921,0.20551016926765442,0.1501706838607788,6.283977508544922,0.9996617956396212,0.9999507665634155
4698,94,48,54.216492,87.185337,0.24705232679843903,0.15102596580982208,6.670619964599609,0.9996686789102646,2.5268518924713135
4701,95,1,-83.130812,-72.557483,0.22742216289043427,0.15710648894309998,4.692485809326172,0.9997253495761158,1.1182012557983398
4707,95,7,153.674091,-17.996127,0.2336396872997284,0.15914858877658844,8.84627914428711,0.999689539616738,3.747633218765259
4710,95,10,109.666496,28.661396,0.21977397799491882,0.1476088911294937,5.021938323974609,0.9997312934693978,2.0818710327148438
4740,95,40,-106.96878,123.7655,0.18315044045448303,0.13765369355678558,7.186321258544922,0.9997428324099024,3.096170663833618
4750,96,0,63.641784,39.881988,0.21184778213500977,0.12958407402038574,9.346210479736328,0.9998051101711947,0.7491267919540405
4765,96,15,-42.168486,-37.870971,0.21243050694465637,0.14287124574184418,4.718639373779297,0.9998294121188839,1.5131019353866577
4772,96,22,-102.454657,146.228111,0.22436794638633728,0.1508590281009674,13.080390930175781,0.9996159821940159,1.999977707862854
4782,96,32,122.925849,61.315239,0.19513607025146484,0.1373734176158905,2.5964088439941406,0.9997508049407551,1.221252202987671
4787,96,37,135.030941,-32.852281,0.19392913579940796,0.13524186611175537,2.4766502380371094,0.9997914981608743,1.221252202987671
4790,96,40,158.13973,22.647707,0.23974928259849548,0.16063454747200012,10.706306457519531,0.999665819553673,2.1377155780792236
4810,97,10,102.415137,123.407044,0.20696008205413818,0.15302209556102753,5.426815032958984,0.9996898202534521,0.7661724090576172
4812,97,12,-24.656224,63.910845,0.19689665734767914,0.13271698355674744,5.636444091796875,0.9998322075350671,0.35881972312927246
4826,97,26,44.564839,69.435956,0.21342968940734863,0.1379002034664154,5.329643249511719,0.9997725526399838,1.000146508216858
4840,97,40,-96.36567,8.583823,0.28037363290786743,0.17382313311100006,5.269996643066406,0.9995581198249966,2.0598506927490234
4854,98,4,68.495713,9.57797,0.20761868357658386,0.1394151747226715,6.289081573486328,0.9998216242553302,0.3426406979560852
4863,98,13,41.548401,-170.844932,0.2424885332584381,0.1726704090833664,5.0549774169921875,0.9996281590955098,3.867967128753662
4866,98,16,16.751957,135.629209,0.17616620659828186,0.12599438428878784,1.8404884338378906,0.9998258754094627,1.1853117942810059
4870,98,20,82.761965,30.494968,0.2567419111728668,0.15287625789642334,14.609519958496094,0.9996777810623747,0.4383484423160553
4871,98,21,53.762253,-110.541935,0.20570532977581024,0.1407126784324646,2.576732635498047,0.9997439047079196,1.163315773010254
4875,98,25,97.393338,-91.876313,0.2220611721277237,0.15964964032173157,4.782329559326172,0.9996980942354635,1.2069071531295776
4904,99,4,-73.271913,4.786326,0.22027045488357544,0.14817480742931366,3.367115020751953,0.999790090116479,1.1236131191253662
4928,99,28,-87.260775,41.259149,0.3965620696544647,0.2057245820760727,14.162097930908203,0.9992408963497873,0.9999507665634155
4929,99,29,-35.110189,-65.030265,0.2176630049943924,0.1417466402053833,5.281803131103516,0.9997837284451321,1.0649595260620117
4952,100,2,-26.448326,10.780743,0.22211429476737976,0.14516250789165497,11.943599700927734,0.9998352966754398,1.161126971244812
4991,100,41,37.689042,-140.258931,0.19658972322940826,0.1429329663515091,4.493381500244141,0.9997796949338875,1.7015737295150757
